市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,計
青梅市今井４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
青梅市今井５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
青梅市畑中１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3
青梅市畑中２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
青梅市和田町１丁目,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
青梅市和田町２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
青梅市梅郷５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
青梅市柚木町１丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
青梅市柚木町２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
青梅市二俣尾４丁目,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11
青梅市二俣尾５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
青梅市富岡２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2
青梅市富岡３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
青梅市小曾木２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
青梅市小曾木３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
青梅市小曾木４丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
青梅市小曾木５丁目,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
青梅市成木４丁目,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
青梅市成木８丁目,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
青梅市住江町,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,17
青梅市本町,9,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,3,0,2,0,0,1,22
青梅市仲町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
青梅市森下町,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
青梅市裏宿町,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
青梅市天ヶ瀬町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
青梅市滝ノ上町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
青梅市大柳町,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
府中市多磨町１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,5
府中市多磨町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2
府中市多磨町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
府中市多磨町４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
府中市朝日町２丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,1,0,0,0,0,0,2,1,0,0,0,0,0,0,14
府中市朝日町３丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,0,0,0,0,0,0,0,1,2,0,1,0,0,1,15
府中市紅葉丘１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,2,5
府中市紅葉丘２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
府中市紅葉丘３丁目,9,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,4,0,2,0,0,2,17
府中市白糸台１丁目,28,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,16,0,0,1,0,0,0,1,3,5,2,0,0,0,3,36
府中市白糸台２丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,15
府中市白糸台３丁目,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,10
府中市白糸台４丁目,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,1,0,0,0,0,0,1,4,3,0,0,0,0,3,31
府中市白糸台５丁目,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,2,1,1,0,0,0,16
府中市押立町１丁目,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,7,0,0,2,2,0,0,0,0,0,0,3,4,1,0,0,0,3,17
府中市押立町２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
府中市押立町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
府中市押立町４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
府中市押立町５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
府中市小柳町１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
府中市小柳町２丁目,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,0,0,3,3,0,0,0,0,0,0,1,2,0,0,0,0,2,17
府中市小柳町４丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2,0,1,0,0,0,0,0,2,1,0,0,0,1,7
府中市小柳町５丁目,5,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
府中市小柳町６丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
府中市若松町１丁目,10,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,6,1,0,1,0,4,18
府中市若松町２丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,4,2,1,0,0,0,0,1,18
府中市若松町３丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10
府中市若松町４丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,1,3,2,0,0,0,1,8
府中市浅間町１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,4,6
府中市浅間町２丁目,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
府中市浅間町３丁目,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,10
府中市浅間町４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
府中市天神町１丁目,5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,13
府中市天神町２丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9
府中市天神町３丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,9
府中市天神町４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
府中市新町１丁目,8,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,2,16
府中市新町２丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,10
府中市新町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
府中市幸町１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3
府中市幸町２丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9
府中市幸町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
府中市宮町１丁目,78,0,0,0,7,0,5,1,1,0,2,0,0,0,1,0,0,0,1,57,0,1,16,0,0,0,0,0,1,27,12,12,3,4,0,0,5,110
府中市宮町２丁目,5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13
府中市宮町３丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,2,9
府中市八幡町１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,5
府中市八幡町２丁目,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
府中市八幡町３丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,2,11
府中市清水が丘１丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,2,2,4,0,0,0,0,4,11
府中市清水が丘２丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7
府中市清水が丘３丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,5,4,2,0,0,0,0,2,13
府中市日吉町,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
府中市是政１丁目,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7
府中市是政２丁目,9,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,3,0,1,0,0,2,17
府中市是政３丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,1,2,0,0,0,0,2,12
府中市是政４丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10
府中市是政５丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,1,2,2,0,1,0,0,1,8
府中市是政６丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,1,2,2,0,0,0,0,2,13
府中市矢崎町１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
府中市矢崎町２丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10
府中市矢崎町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
府中市矢崎町４丁目,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
府中市矢崎町５丁目,13,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,1,0,0,0,0,0,0,3,1,0,0,0,0,1,25
府中市南町１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
府中市南町２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,5
府中市南町３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,2,5
府中市南町４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2
府中市南町５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2
府中市本町１丁目,14,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0,0,1,0,0,0,0,2,4,2,1,0,0,1,22
府中市本町２丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,2,0,0,0,0,0,0,4,1,0,0,0,0,1,13
府中市本町４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
府中市片町１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4
府中市片町２丁目,18,1,1,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,4,1,0,1,0,0,0,43
府中市片町３丁目,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,26,1,0,0,0,0,0,10,5,3,1,1,0,0,1,45
府中市宮西町１丁目,31,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,5,6,8,1,2,0,0,5,47
府中市宮西町２丁目,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,4,1,0,1,0,2,12
府中市宮西町３丁目,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11
府中市宮西町４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
府中市宮西町５丁目,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
府中市寿町１丁目,7,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,19
府中市寿町２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,5
府中市寿町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
府中市日鋼町,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,1,0,0,0,0,0,3,2,2,2,0,0,0,0,11
府中市晴見町１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,2,2,2,0,0,0,0,9
府中市晴見町２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5
府中市晴見町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
府中市栄町１丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,2,3,1,1,0,0,0,0,10
府中市栄町２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4
府中市栄町３丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,2,1,2,1,0,0,0,1,13
府中市武蔵台１丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,10
府中市武蔵台２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,10
府中市武蔵台３丁目,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,6,2,0,0,0,4,14
府中市北山町２丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7
府中市北山町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
府中市北山町４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5
府中市西原町１丁目,17,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,2,0,0,0,0,1,6,1,2,0,0,0,0,2,25
府中市西原町２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,4,2,0,0,0,2,7
府中市西原町３丁目,4,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12
府中市西原町４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,5
府中市東芝町,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7
府中市美好町１丁目,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,3,11
府中市美好町２丁目,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,16
府中市美好町３丁目,21,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,13,0,0,10,0,0,0,0,0,1,1,1,6,2,1,0,0,3,27
府中市分梅町１丁目,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5
府中市分梅町２丁目,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
府中市分梅町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
府中市分梅町５丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
府中市住吉町１丁目,16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,1,0,0,0,0,0,1,5,3,1,0,0,0,2,24
府中市住吉町２丁目,21,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,0,0,5,6,3,2,0,0,1,29
府中市住吉町３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2,5
府中市住吉町４丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,1,0,0,0,0,0,0,3,3,1,0,0,0,2,15
府中市住吉町５丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,5,1,0,0,0,0,0,0,1,2,0,0,0,0,2,12
府中市四谷１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,2,4,1,0,0,0,3,8
府中市四谷２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
府中市四谷３丁目,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,5,2,2,0,0,0,0,16
府中市四谷４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
府中市四谷５丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,1,0,0,0,3,0,1,0,0,0,0,1,10
府中市四谷６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
府中市日新町１丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
府中市日新町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
府中市日新町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
府中市日新町４丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
府中市日新町５丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4
府中市本宿町１丁目,7,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
府中市本宿町２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
府中市本宿町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
府中市本宿町４丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,0,1,0,6,2,1,0,0,3,15
府中市西府町１丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,10
