市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,計,緯度,経度
大田区山王２丁目,48,0,0,0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,33,0,0,10,2,1,0,0,0,2,8,10,11,6,1,0,0,4,62,35.5903362,139.7236915
大田区山王３丁目,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22,0,2,15,0,0,1,0,0,0,3,1,8,2,0,1,0,5,33,35.5849114,139.723053
大田区山王４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,3,35.5881634,139.7211376
大田区京浜島１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.5724745,139.7583859
大田区京浜島２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,35.5701421,139.7664859
大田区東馬込１丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,3,1,1,0,0,1,12,35.5965752,139.7134765
大田区東馬込２丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,8,35.59367720000001,139.7169877
大田区南馬込１丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,0,0,1,0,1,7,3,0,0,0,4,13,35.5922997,139.7128382
大田区南馬込２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,5,2,1,0,0,2,9,35.5895605,139.7160301
大田区南馬込３丁目,8,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,1,16,35.5851602,139.7179454
大田区南馬込４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,5,35.5850906,139.7134765
大田区南馬込５丁目,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,5,0,0,0,0,0,0,4,2,1,0,0,0,0,1,21,35.5876358,139.7083697
大田区南馬込６丁目,5,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,35.5836781,139.7070931
大田区中馬込１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,5,35.5961163,139.7051782
大田区中馬込２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,5,35.5956746,139.7083697
大田区中馬込３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,4,1,1,0,0,2,8,35.5923533,139.7058165
大田区西馬込１丁目,8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4,1,1,0,0,2,21,35.5900565,139.7058165
大田区西馬込２丁目,14,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,6,0,0,0,0,0,0,1,0,4,1,1,0,0,2,22,35.5867352,139.7032633
大田区北馬込１丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,1,0,0,0,0,0,2,2,1,0,0,0,1,13,35.6003915,139.7058165
大田区北馬込２丁目,15,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,7,0,0,1,1,0,0,0,0,0,3,2,5,1,2,0,0,2,25,35.5984835,139.7096464
大田区中央１丁目,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,35.5807596,139.7198607
大田区中央２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,1,10,35.5789743,139.7211376
大田区中央３丁目,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,14,0,0,9,1,0,0,0,0,0,0,4,4,0,1,0,0,3,24,35.5756527,139.7185838
大田区中央４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,35.5803719,139.7160301
大田区中央５丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,2,2,0,0,0,0,6,35.5817691,139.7109231
大田区中央６丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,7,1,0,0,0,0,0,0,1,5,1,0,0,0,4,16,35.5776869,139.7121998
大田区中央７丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,0,0,0,0,0,1,0,2,1,0,0,0,1,8,35.5757773,139.7160301
大田区中央８丁目,25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,17,0,0,15,1,0,0,0,0,0,0,1,6,1,1,0,0,4,31,35.5728432,139.717307
大田区池上１丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,4,1,1,0,0,2,13,35.5779355,139.7070931
大田区池上２丁目,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,3,0,1,0,0,2,17,35.5798445,139.7032633
大田区池上３丁目,22,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,4,5,2,5,4,0,0,0,1,24,35.5753744,139.7007103
大田区池上４丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,1,0,0,0,0,0,2,3,3,0,0,0,0,15,35.5739775,139.7058165
大田区池上５丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,2,2,1,0,0,0,1,12,35.5727046,139.7083697
大田区池上６丁目,47,0,0,0,5,0,4,1,0,0,1,0,0,0,0,1,0,0,0,33,0,1,20,0,0,0,0,0,0,6,6,8,4,0,0,0,4,69,35.5700195,139.7045399
大田区池上７丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,2,4,1,0,2,0,1,16,35.5696316,139.7007103
大田区池上８丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,12,35.5697558,139.6981574
大田区平和の森公園,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,35.5826957,139.7390173
大田区ふるさとの浜辺公園,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35.5735868,139.7417316
大田区東嶺町,11,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,3,1,3,1,0,0,0,2,19,35.5833253,139.6847564
大田区西嶺町,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,35.5812755,139.679652
大田区北嶺町,34,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,4,0,0,0,0,0,4,4,7,2,1,0,0,4,42,35.5865754,139.6828422
大田区田園調布南,9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,3,0,0,0,0,0,0,3,1,0,0,0,0,1,15,35.5792255,139.6745481
大田区田園調布本町,26,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,3,0,0,0,0,0,3,2,6,2,1,1,0,2,34,35.5861145,139.6745481
大田区田園調布１丁目,30,0,0,0,4,0,4,0,0,0,1,0,0,0,1,0,0,0,0,15,0,0,13,0,0,0,0,0,0,0,2,10,3,3,0,0,4,48,35.5896816,139.6719963
大田区田園調布２丁目,31,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12,0,0,2,0,0,0,0,0,0,8,2,17,6,1,0,0,10,37,35.5955443,139.6694446
大田区田園調布３丁目,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,9,35.5954718,139.6649795
大田区田園調布４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,3,35.5924683,139.6617903
大田区田園調布５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,35.595204,139.6586012
大田区雪谷大塚町,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,2,5,4,1,0,0,0,18,35.5919267,139.679014
大田区鵜の木１丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,35.576241,139.6828422
大田区鵜の木２丁目,16,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,1,0,0,0,0,0,2,2,5,1,0,0,0,4,24,35.5735555,139.679014
大田区鵜の木３丁目,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,7,1,1,0,0,5,13,35.5771237,139.676462
大田区千鳥１丁目,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,4,5,1,1,0,0,3,16,35.572398,139.6940091
大田区千鳥２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,4,4,2,1,0,0,1,10,35.5693676,139.6943282
大田区千鳥３丁目,17,0,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,10,0,0,1,6,0,0,0,0,0,0,3,4,2,0,0,0,2,25,35.5719125,139.689223
大田区南久が原１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,35.5759938,139.6879468
大田区南久が原２丁目,26,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,17,0,0,2,7,0,0,0,0,0,3,5,6,3,2,0,0,1,36,35.5772658,139.6853944
大田区久が原１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,4,3,0,0,0,1,8,35.5853749,139.6898612
大田区久が原２丁目,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,5,2,0,0,0,0,0,1,3,6,3,0,1,0,2,20,35.5818769,139.696881
大田区久が原３丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,7,5,1,0,0,1,15,35.582248,139.689223
大田区久が原４丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,2,6,35.5795096,139.6924137
大田区久が原５丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,3,3,5,2,0,0,0,3,12,35.5769651,139.6975192
大田区久が原６丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35.5757463,139.6930519
大田区南千束１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,35.6038171,139.6943282
大田区南千束２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,35.6037455,139.6898612
大田区南千束３丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,4,10,35.6018902,139.6866706
大田区北千束１丁目,10,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,2,2,1,0,0,0,1,23,35.6092907,139.6879468
大田区北千束２丁目,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,8,1,4,0,0,3,15,35.6067489,139.6930519
大田区北千束３丁目,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,4,1,7,2,2,0,0,3,29,35.6058468,139.6879468
大田区石川町１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,35.6029663,139.6822041
大田区石川町２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,3,2,1,0,0,0,7,35.5980566,139.6828422
大田区仲池上１丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,35.5881311,139.6981574
大田区仲池上２丁目,16,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,4,3,4,2,0,0,0,2,28,35.5848803,139.7000721
大田区東雪谷１丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,3,5,3,0,0,0,2,12,35.5976873,139.6904993
大田区東雪谷２丁目,18,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,1,10,0,0,6,0,0,0,0,0,0,3,1,4,1,0,0,0,3,32,35.5967855,139.6853944
大田区東雪谷３丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0,0,0,6,35.5937304,139.689223
大田区東雪谷４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4,35.59348370000001,139.6943282
大田区東雪谷５丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,5,1,0,0,0,4,11,35.5906748,139.6930519
大田区南雪谷１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,5,35.5946124,139.6828422
大田区南雪谷２丁目,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,1,0,0,0,2,8,2,2,0,0,0,0,22,35.5918037,139.6815661
大田区南雪谷３丁目,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35.5915573,139.6866706
大田区南雪谷４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.5900199,139.6828422
大田区南雪谷５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,35.5891376,139.689223
大田区上池台１丁目,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,3,3,9,6,2,0,0,1,25,35.60076189999999,139.6981574
大田区上池台２丁目,12,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,5,3,1,1,0,0,1,24,35.59922460000001,139.6943282
大田区上池台３丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,2,2,5,2,0,0,0,3,18,35.5945085,139.696881
大田区上池台４丁目,13,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,2,2,6,4,0,0,0,2,21,35.5971938,139.7007103
大田区上池台５丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,1,3,4,2,1,0,0,0,1,15,35.5926007,139.7007103
大田区東糀谷１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2,0,0,0,0,1,2,2,0,0,0,0,7,35.5590784,139.7402946
大田区東糀谷２丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35.5549933,139.741572
大田区東糀谷３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,35.5530471,139.7431687
大田区東糀谷４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,35.5553792,139.7454042
大田区東糀谷５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,35.5588269,139.7454042
大田区東糀谷６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,35.5585751,139.7505142
大田区西糀谷１丁目,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,2,0,0,0,1,0,1,0,3,0,0,0,0,3,22,35.5584313,139.7300768
大田区西糀谷２丁目,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,1,2,9,1,1,0,0,7,25,35.5586922,139.7364627
大田区西糀谷３丁目,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,1,0,0,0,0,0,1,2,9,2,2,1,0,4,34,35.5552448,139.7364627
大田区西糀谷４丁目,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,27,3,0,0,0,0,0,3,8,5,0,1,0,0,4,47,35.5549841,139.7300768
大田区北糀谷１丁目,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,9,3,0,1,0,0,0,0,0,5,1,2,0,0,2,23,35.5627768,139.7351855
大田区北糀谷２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,1,7,35.5617531,139.7326311
大田区羽田旭町,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,5,35.5537851,139.7485979
大田区羽田１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,6,1,1,1,0,3,8,35.5509079,139.7428494
大田区羽田２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,35.54746,139.7428494
大田区羽田３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,5,35.5461845,139.7454042
大田区羽田４丁目,7,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,15,35.5501443,139.7466817
大田区羽田５丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,1,0,0,0,0,0,0,4,4,2,1,0,0,1,12,35.5493804,139.7505142
大田区羽田６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,3,35.5454205,139.7492367
大田区本羽田１丁目,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,0,1,4,2,0,0,0,0,0,5,3,3,0,1,0,0,2,31,35.547896,139.7281611
大田区本羽田２丁目,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,4,0,0,0,0,0,0,5,1,6,2,1,0,0,3,18,35.5456649,139.7326311
大田区本羽田３丁目,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,4,3,0,0,0,1,14,35.54636960000001,139.7358241
大田区羽田空港１丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35.5591535,139.7562635
大田区羽田空港２丁目,22,0,0,0,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,3,0,2,7,0,1,0,0,6,54,35.5500903,139.765208
大田区羽田空港３丁目,49,0,0,0,14,0,10,2,1,1,0,0,0,0,0,0,0,0,0,25,2,1,1,1,0,0,0,0,7,7,6,10,1,6,0,0,3,105,35.5431982,139.7882142
大田区萩中１丁目,17,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,12,0,0,3,3,0,0,0,0,0,4,2,3,0,0,0,0,3,21,35.5511503,139.7262455
大田区萩中２丁目,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,6,2,0,0,0,0,1,6,4,7,3,0,0,0,4,26,35.5508993,139.7313539
大田区萩中３丁目,21,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,8,2,0,0,0,0,0,1,1,7,1,1,0,0,5,29,35.5506479,139.7364627
大田区東六郷１丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35.5520382,139.7198607
大田区東六郷２丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,1,1,6,2,1,0,0,0,1,16,35.5487163,139.717307
大田区東六郷３丁目,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,1,0,0,0,0,0,0,2,12,2,1,1,0,8,26,35.5384317,139.7102847
大田区西六郷１丁目,42,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,30,0,2,20,1,0,0,0,0,0,0,7,8,0,3,0,0,5,58,35.5531754,139.7083697
大田区西六郷２丁目,29,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,8,1,0,1,0,0,1,6,5,5,0,0,0,0,5,42,35.5492166,139.7070931
大田区西六郷３丁目,10,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1,22,35.5464067,139.7058165
大田区西六郷４丁目,24,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,1,0,0,0,0,0,1,9,7,2,0,0,0,5,40,35.5422542,139.7026251
大田区南六郷１丁目,10,0,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,5,0,0,3,1,0,1,0,0,0,0,0,2,1,0,0,0,1,18,35.5478284,139.7236915
大田区南六郷２丁目,28,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,2,11,0,0,0,0,0,0,1,10,3,1,0,0,0,2,32,35.544825,139.7204992
大田区南六郷３丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,6,0,1,0,0,5,16,35.5404793,139.7153917
大田区仲六郷１丁目,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,1,0,3,1,2,0,0,0,17,35.5539494,139.7160301
大田区仲六郷２丁目,52,0,0,0,3,0,2,1,0,0,2,0,0,1,1,0,0,0,0,36,0,1,15,2,0,0,0,0,0,10,8,11,1,2,1,0,7,68,35.5506276,139.7134765
大田区仲六郷３丁目,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0,1,2,3,1,1,0,0,1,18,35.5478176,139.7121998
大田区仲六郷４丁目,30,1,0,1,5,0,3,1,1,0,1,0,0,0,1,0,0,0,0,18,0,2,9,0,0,2,0,0,0,1,4,5,1,2,0,0,2,61,35.5400246,139.7070931
大田区下丸子１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,4,35.568467,139.689223
大田区下丸子２丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,2,2,4,2,0,0,0,2,11,35.5626542,139.6847564
大田区下丸子３丁目,15,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,11,0,0,7,2,0,0,0,0,0,1,1,1,1,0,0,0,0,25,35.5670539,139.6828422
大田区下丸子４丁目,19,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,15,0,1,4,0,0,1,0,0,0,5,4,2,1,0,0,0,1,25,35.5708172,139.6822041
大田区矢口１丁目,23,1,1,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,17,0,0,10,1,0,0,0,0,1,4,1,2,1,0,0,0,1,40,35.5665583,139.6930519
大田区矢口２丁目,20,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,12,0,2,6,0,0,0,0,0,0,1,3,6,1,0,0,0,5,24,35.5631125,139.6930519
